order_id,city,order_time,delivery_time,order_status,payment_method,order_amount,delivery_fee,discount,final_amount,delivery_minutes,order_hour,order_day,order_month,is_weekend,is_peak_hour,sla_breach,weekday,order_segment,order_date
147,Bangalore,2025-03-09 13:53:00,2025-03-09 14:16:00,Delivered,UPI,369.08,27.24,56.08,340.24,23,13,Sunday,March,True,True,False,Sunday,Low Value,2025-03-09
148,Hyderabad,2025-04-21 19:47:00,2025-04-21 20:04:00,Delivered,Wallet,436.53,28.58,60.62,404.49,17,19,Monday,April,False,True,False,Monday,Low Value,2025-04-21
149,Kolkata,2025-02-23 14:34:00,2025-02-23 15:02:00,Delivered,Cash on Delivery,1399.3,46.33,150.96,1294.67,28,14,Sunday,February,True,True,False,Sunday,Medium Value,2025-02-23
150,Kolkata,2025-04-12 09:21:00,2025-04-12 09:54:00,Delivered,Cash on Delivery,1108.33,14.44,0.45,1122.32,33,9,Saturday,April,True,True,True,Saturday,Medium Value,2025-04-12
151,Mumbai,2025-01-27 08:53:00,2025-01-27 09:16:00,Delivered,Wallet,844.16,65.71,10.44,899.43,23,8,Monday,January,False,True,False,Monday,Medium Value,2025-01-27
152,Kolkata,2025-01-04 05:36:00,2025-01-04 06:02:00,Delivered,Card,676.28,19.57,88.03,607.82,26,5,Saturday,January,True,False,False,Saturday,Medium Value,2025-01-04
153,Bangalore,2025-03-01 22:06:00,2025-03-01 22:26:00,Delivered,Cash on Delivery,521.22,64.17,22.66,562.73,20,22,Saturday,March,True,False,False,Saturday,Medium Value,2025-03-01
154,Chennai,2025-02-14 19:41:00,,Cancelled,UPI,2093.97,60.14,403.91,1750.2,37,19,Friday,February,False,True,True,Friday,High Value,2025-02-14
155,Bangalore,2025-02-19 19:39:00,2025-02-19 19:49:00,Delivered,Cash on Delivery,2111.12,53.94,159.45,2005.61,10,19,Wednesday,February,False,True,False,Wednesday,High Value,2025-02-19
156,Hyderabad,2025-02-19 16:22:00,2025-02-19 16:43:00,Delivered,Card,1636.01,14.17,345.99,1304.19,21,16,Wednesday,February,False,False,False,Wednesday,Medium Value,2025-02-19
157,Ahmedabad,2025-02-10 09:24:00,2025-02-10 09:34:00,Delivered,Card,1776.72,30.72,382.57,1424.87,10,9,Monday,February,False,True,False,Monday,Medium Value,2025-02-10
158,Hyderabad,2025-03-14 21:51:00,2025-03-14 22:02:00,Delivered,Cash on Delivery,303.66,66.75,30.09,340.32,11,21,Friday,March,False,True,False,Friday,Low Value,2025-03-14
159,Pune,2025-01-19 17:54:00,2025-01-19 18:17:00,Delivered,Card,885.93,12.51,140.87,757.57,23,17,Sunday,January,True,False,False,Sunday,Medium Value,2025-01-19
160,Chennai,2025-02-14 10:01:00,2025-02-14 10:33:00,Delivered,Card,2072.83,68.72,92.67,2048.88,32,10,Friday,February,False,True,True,Friday,High Value,2025-02-14
161,Mumbai,2025-04-06 14:39:00,2025-04-06 15:00:00,Delivered,UPI,2490.09,18.27,299.75,2208.61,21,14,Sunday,April,True,True,False,Sunday,High Value,2025-04-06
162,Mumbai,2025-03-15 14:02:00,2025-03-15 14:30:00,Delivered,Wallet,1099.63,15.65,67.1,1048.18,28,14,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-15
163,Hyderabad,2025-04-09 16:02:00,2025-04-09 16:32:00,Delivered,Wallet,1392.6,10.26,267.04,1135.82,30,16,Wednesday,April,False,False,False,Wednesday,Medium Value,2025-04-09
164,Delhi,2025-03-05 07:25:00,2025-03-05 07:53:00,Delivered,UPI,1392.89,36.19,265.75,1163.33,28,7,Wednesday,March,False,False,False,Wednesday,Medium Value,2025-03-05
165,Bangalore,2025-04-03 18:17:00,2025-04-03 18:40:00,Delivered,Cash on Delivery,2331.64,33.63,463.7,1901.57,23,18,Thursday,April,False,False,False,Thursday,High Value,2025-04-03
166,Ahmedabad,2025-02-21 19:54:00,2025-02-21 20:25:00,Delivered,Cash on Delivery,669.2,60.47,150.49,579.18,31,19,Friday,February,False,True,True,Friday,Medium Value,2025-02-21
167,Hyderabad,2025-04-20 10:30:00,2025-04-20 10:45:00,Delivered,UPI,1812.52,12.62,447.49,1377.65,15,10,Sunday,April,True,True,False,Sunday,Medium Value,2025-04-20
168,Mumbai,2025-04-05 14:38:00,2025-04-05 15:04:00,Delivered,UPI,1222.89,48.42,275.32,995.99,26,14,Saturday,April,True,True,False,Saturday,Medium Value,2025-04-05
169,Bangalore,2025-01-10 14:41:00,2025-01-10 14:59:00,Delivered,UPI,1163.47,47.5,235.84,975.13,18,14,Friday,January,False,True,False,Friday,Medium Value,2025-01-10
170,Pune,2025-04-04 20:47:00,2025-04-04 21:01:00,Delivered,UPI,1397.86,69.44,323.15,1144.15,14,20,Friday,April,False,True,False,Friday,Medium Value,2025-04-04
171,Delhi,2025-03-08 06:39:00,2025-03-08 07:05:00,Delivered,UPI,618.07,44.93,11.23,651.77,26,6,Saturday,March,True,False,False,Saturday,Medium Value,2025-03-08
172,Hyderabad,2025-04-25 20:14:00,2025-04-25 20:46:00,Delivered,Cash on Delivery,2357.03,58.89,34.56,2381.36,32,20,Friday,April,False,True,True,Friday,High Value,2025-04-25
173,Bangalore,2025-01-10 13:30:00,2025-01-10 14:13:00,Delivered,Cash on Delivery,305.18,57.45,63.67,298.96,43,13,Friday,January,False,True,True,Friday,Low Value,2025-01-10
174,Ahmedabad,2025-02-03 02:07:00,2025-02-03 02:31:00,Delivered,Wallet,2129.63,24.02,485.19,1668.46,24,2,Monday,February,False,False,False,Monday,High Value,2025-02-03
175,Delhi,2025-02-14 09:34:00,2025-02-14 09:55:00,Delivered,Card,818.98,61.86,45.41,835.43,21,9,Friday,February,False,True,False,Friday,Medium Value,2025-02-14
176,Delhi,2025-02-03 09:56:00,2025-02-03 10:24:00,Delivered,Wallet,1238.9,62.83,74.0,1227.73,28,9,Monday,February,False,True,False,Monday,Medium Value,2025-02-03
177,Delhi,2025-01-10 21:16:00,2025-01-10 21:54:00,Delivered,UPI,2151.64,47.13,126.28,2072.49,38,21,Friday,January,False,True,True,Friday,High Value,2025-01-10
178,Bangalore,2025-02-05 10:10:00,2025-02-05 10:46:00,Delivered,Wallet,2293.97,40.83,361.11,1973.69,36,10,Wednesday,February,False,True,True,Wednesday,High Value,2025-02-05
179,Hyderabad,2025-02-27 15:53:00,2025-02-27 16:28:00,Delivered,Cash on Delivery,2309.25,60.39,38.74,2330.9,35,15,Thursday,February,False,False,True,Thursday,High Value,2025-02-27
180,Hyderabad,2025-02-28 01:05:00,2025-02-28 01:23:00,Delivered,Card,1629.53,40.15,386.02,1283.66,18,1,Friday,February,False,False,False,Friday,Medium Value,2025-02-28
181,Hyderabad,2025-01-17 20:10:00,2025-01-17 20:42:00,Delivered,Cash on Delivery,1006.95,58.96,159.33,906.58,32,20,Friday,January,False,True,True,Friday,Medium Value,2025-01-17
182,Pune,2025-04-20 05:31:00,2025-04-20 05:46:00,Delivered,UPI,1232.22,20.45,236.58,1016.09,15,5,Sunday,April,True,False,False,Sunday,Medium Value,2025-04-20
183,Pune,2025-02-07 09:16:00,2025-02-07 09:41:00,Delivered,Cash on Delivery,962.18,40.2,225.18,777.2,25,9,Friday,February,False,True,False,Friday,Medium Value,2025-02-07
184,Pune,2025-04-20 21:13:00,2025-04-20 21:36:00,Delivered,Cash on Delivery,2171.72,25.77,54.68,2142.81,23,21,Sunday,April,True,True,False,Sunday,High Value,2025-04-20
185,Delhi,2025-01-27 13:01:00,,Cancelled,UPI,2001.43,43.53,441.16,1603.8,27,13,Monday,January,False,True,False,Monday,High Value,2025-01-27
186,Bangalore,2025-02-05 19:09:00,,Cancelled,Wallet,966.01,41.65,169.62,838.04,24,19,Wednesday,February,False,True,False,Wednesday,Medium Value,2025-02-05
187,Hyderabad,2025-04-11 10:43:00,2025-04-11 11:16:00,Delivered,Card,549.79,53.57,25.54,577.82,33,10,Friday,April,False,True,True,Friday,Medium Value,2025-04-11
188,Hyderabad,2025-01-09 08:23:00,2025-01-09 08:53:00,Delivered,Card,777.38,20.69,98.89,699.18,30,8,Thursday,January,False,True,False,Thursday,Medium Value,2025-01-09
189,Hyderabad,2025-02-06 03:36:00,,Cancelled,Card,657.99,11.3,2.53,666.76,28,3,Thursday,February,False,False,False,Thursday,Medium Value,2025-02-06
190,Mumbai,2025-03-26 09:22:00,,Cancelled,Card,998.58,21.25,106.4,913.43,11,9,Wednesday,March,False,True,False,Wednesday,Medium Value,2025-03-26
191,Pune,2025-04-05 09:31:00,2025-04-05 09:59:00,Delivered,Cash on Delivery,1997.12,12.36,358.38,1651.1,28,9,Saturday,April,True,True,False,Saturday,High Value,2025-04-05
192,Kolkata,2025-01-05 12:03:00,2025-01-05 12:20:00,Delivered,Card,436.75,65.31,9.6,492.46,17,12,Sunday,January,True,False,False,Sunday,Low Value,2025-01-05
193,Ahmedabad,2025-01-19 21:07:00,2025-01-19 21:39:00,Delivered,UPI,1709.8,19.4,159.02,1570.18,32,21,Sunday,January,True,True,True,Sunday,High Value,2025-01-19
194,Hyderabad,2025-02-25 13:41:00,2025-02-25 14:06:00,Delivered,UPI,1571.18,25.86,372.07,1224.97,25,13,Tuesday,February,False,True,False,Tuesday,Medium Value,2025-02-25
195,Kolkata,2025-01-25 09:48:00,2025-01-25 10:19:00,Delivered,Card,152.31,62.29,17.98,196.62,31,9,Saturday,January,True,True,True,Saturday,Low Value,2025-01-25
196,Pune,2025-04-27 21:27:00,2025-04-27 21:51:00,Delivered,Card,511.12,48.06,6.19,552.99,24,21,Sunday,April,True,True,False,Sunday,Medium Value,2025-04-27
197,Ahmedabad,2025-01-21 21:44:00,2025-01-21 22:19:00,Delivered,Card,629.05,63.16,149.63,542.58,35,21,Tuesday,January,False,True,True,Tuesday,Medium Value,2025-01-21
198,Chennai,2025-01-09 18:39:00,2025-01-09 18:54:00,Delivered,Cash on Delivery,254.04,64.1,4.23,313.91,15,18,Thursday,January,False,False,False,Thursday,Low Value,2025-01-09
199,Bangalore,2025-02-08 14:40:00,2025-02-08 15:08:00,Delivered,UPI,1275.01,67.94,3.38,1339.57,28,14,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-08
200,Pune,2025-02-18 15:23:00,2025-02-18 15:42:00,Delivered,Card,2444.96,33.43,419.09,2059.3,19,15,Tuesday,February,False,False,False,Tuesday,High Value,2025-02-18
201,Pune,2025-04-08 09:28:00,2025-04-08 09:43:00,Delivered,UPI,1412.47,29.74,21.57,1420.64,15,9,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-08
202,Pune,2025-01-17 14:32:00,2025-01-17 14:42:00,Delivered,Wallet,1340.07,15.32,255.47,1099.92,10,14,Friday,January,False,True,False,Friday,Medium Value,2025-01-17
203,Hyderabad,2025-04-22 21:17:00,2025-04-22 21:47:00,Delivered,Card,1197.21,59.48,206.93,1049.76,30,21,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-22
204,Pune,2025-01-06 14:40:00,2025-01-06 15:03:00,Delivered,Wallet,1739.66,44.3,402.74,1381.22,23,14,Monday,January,False,True,False,Monday,Medium Value,2025-01-06
205,Pune,2025-01-01 08:05:00,2025-01-01 08:27:00,Delivered,Wallet,1371.51,56.81,156.81,1271.51,22,8,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-01
206,Pune,2025-04-19 10:07:00,2025-04-19 10:23:00,Delivered,Cash on Delivery,2226.56,26.83,249.68,2003.71,16,10,Saturday,April,True,True,False,Saturday,High Value,2025-04-19
207,Hyderabad,2025-04-26 09:42:00,2025-04-26 10:03:00,Delivered,Cash on Delivery,302.17,33.53,11.96,323.74,21,9,Saturday,April,True,True,False,Saturday,Low Value,2025-04-26
208,Delhi,2025-03-19 13:36:00,2025-03-19 13:56:00,Delivered,Wallet,2334.16,58.16,276.3,2116.02,20,13,Wednesday,March,False,True,False,Wednesday,High Value,2025-03-19
209,Chennai,2025-01-16 13:04:00,2025-01-16 13:23:00,Delivered,UPI,2465.62,46.96,92.69,2419.89,19,13,Thursday,January,False,True,False,Thursday,High Value,2025-01-16
210,Hyderabad,2025-03-02 10:05:00,2025-03-02 10:40:00,Delivered,Cash on Delivery,1494.34,43.05,357.88,1179.51,35,10,Sunday,March,True,True,True,Sunday,Medium Value,2025-03-02
211,Bangalore,2025-01-09 20:22:00,2025-01-09 20:49:00,Delivered,Cash on Delivery,681.9,54.77,101.02,635.65,27,20,Thursday,January,False,True,False,Thursday,Medium Value,2025-01-09
212,Ahmedabad,2025-02-19 13:35:00,2025-02-19 13:59:00,Delivered,Cash on Delivery,434.94,38.06,53.64,419.36,24,13,Wednesday,February,False,True,False,Wednesday,Low Value,2025-02-19
213,Ahmedabad,2025-01-22 19:19:00,2025-01-22 19:55:00,Delivered,Wallet,1105.74,30.74,242.61,893.87,36,19,Wednesday,January,False,True,True,Wednesday,Medium Value,2025-01-22
214,Ahmedabad,2025-01-12 21:52:00,2025-01-12 22:02:00,Delivered,Cash on Delivery,1142.93,60.52,24.16,1179.29,10,21,Sunday,January,True,True,False,Sunday,Medium Value,2025-01-12
215,Bangalore,2025-01-12 08:20:00,,Cancelled,Cash on Delivery,323.07,39.74,14.1,348.71,26,8,Sunday,January,True,True,False,Sunday,Low Value,2025-01-12
216,Chennai,2025-03-07 14:02:00,2025-03-07 14:31:00,Delivered,Cash on Delivery,2012.7,65.27,0.06,2077.91,29,14,Friday,March,False,True,False,Friday,High Value,2025-03-07
217,Chennai,2025-03-18 10:13:00,2025-03-18 11:10:00,Delivered,UPI,2167.01,23.87,288.44,1902.44,57,10,Tuesday,March,False,True,True,Tuesday,High Value,2025-03-18
218,Ahmedabad,2025-02-21 23:09:00,2025-02-21 23:27:00,Delivered,UPI,1047.01,47.21,76.43,1017.79,18,23,Friday,February,False,False,False,Friday,Medium Value,2025-02-21
219,Pune,2025-03-08 09:39:00,2025-03-08 10:00:00,Delivered,Wallet,1972.61,30.73,372.59,1630.75,21,9,Saturday,March,True,True,False,Saturday,High Value,2025-03-08
220,Ahmedabad,2025-04-12 13:46:00,2025-04-12 14:05:00,Delivered,Cash on Delivery,167.86,15.88,26.03,157.71,19,13,Saturday,April,True,True,False,Saturday,Low Value,2025-04-12
221,Chennai,2025-04-24 16:43:00,2025-04-24 17:07:00,Delivered,Card,2065.29,28.46,418.48,1675.27,24,16,Thursday,April,False,False,False,Thursday,High Value,2025-04-24
222,Bangalore,2025-03-23 08:23:00,2025-03-23 08:50:00,Delivered,UPI,1640.78,48.69,146.7,1542.77,27,8,Sunday,March,True,True,False,Sunday,High Value,2025-03-23
223,Chennai,2025-03-19 19:59:00,2025-03-19 20:30:00,Delivered,Wallet,833.7,43.25,98.0,778.95,31,19,Wednesday,March,False,True,True,Wednesday,Medium Value,2025-03-19
224,Kolkata,2025-04-08 21:43:00,2025-04-08 22:04:00,Delivered,UPI,1554.33,38.84,307.2,1285.97,21,21,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-08
225,Pune,2025-03-09 16:11:00,2025-03-09 16:34:00,Delivered,Card,2263.52,69.85,424.92,1908.45,23,16,Sunday,March,True,False,False,Sunday,High Value,2025-03-09
226,Bangalore,2025-04-06 13:39:00,2025-04-06 14:00:00,Delivered,Card,871.91,24.87,127.23,769.55,21,13,Sunday,April,True,True,False,Sunday,Medium Value,2025-04-06
227,Ahmedabad,2025-03-24 19:59:00,2025-03-24 20:33:00,Delivered,UPI,555.3,60.58,52.08,563.8,34,19,Monday,March,False,True,True,Monday,Medium Value,2025-03-24
228,Hyderabad,2025-04-26 10:36:00,2025-04-26 11:07:00,Delivered,UPI,1340.79,21.41,293.25,1068.95,31,10,Saturday,April,True,True,True,Saturday,Medium Value,2025-04-26
229,Ahmedabad,2025-03-02 15:46:00,2025-03-02 16:12:00,Delivered,UPI,1552.85,30.49,321.55,1261.79,26,15,Sunday,March,True,False,False,Sunday,Medium Value,2025-03-02
230,Pune,2025-04-12 09:32:00,,Cancelled,Card,2379.11,26.21,161.56,2243.76,20,9,Saturday,April,True,True,False,Saturday,High Value,2025-04-12
231,Pune,2025-03-01 13:21:00,2025-03-01 13:44:00,Delivered,Cash on Delivery,274.98,64.86,55.42,284.42,23,13,Saturday,March,True,True,False,Saturday,Low Value,2025-03-01
232,Kolkata,2025-02-25 14:08:00,2025-02-25 14:23:00,Delivered,Wallet,873.16,22.44,199.3,696.3,15,14,Tuesday,February,False,True,False,Tuesday,Medium Value,2025-02-25
233,Hyderabad,2025-01-25 08:15:00,2025-01-25 08:48:00,Delivered,Card,1590.8,50.06,394.11,1246.75,33,8,Saturday,January,True,True,True,Saturday,Medium Value,2025-01-25
234,Pune,2025-01-06 09:54:00,2025-01-06 10:15:00,Delivered,Wallet,1516.49,36.79,111.29,1441.99,21,9,Monday,January,False,True,False,Monday,Medium Value,2025-01-06
235,Bangalore,2025-02-26 20:26:00,2025-02-26 21:00:00,Delivered,Wallet,2315.18,31.49,179.58,2167.09,34,20,Wednesday,February,False,True,True,Wednesday,High Value,2025-02-26
236,Kolkata,2025-01-17 09:03:00,2025-01-17 09:34:00,Delivered,Wallet,693.33,55.35,32.62,716.06,31,9,Friday,January,False,True,True,Friday,Medium Value,2025-01-17
237,Ahmedabad,2025-03-06 14:50:00,2025-03-06 15:27:00,Delivered,Wallet,1668.38,24.5,264.79,1428.09,37,14,Thursday,March,False,True,True,Thursday,Medium Value,2025-03-06
238,Ahmedabad,2025-01-17 19:39:00,2025-01-17 20:34:00,Delivered,Wallet,2373.27,48.01,512.97,1908.31,55,19,Friday,January,False,True,True,Friday,High Value,2025-01-17
239,Kolkata,2025-01-12 21:47:00,2025-01-12 21:57:00,Delivered,Wallet,316.7,56.31,72.68,300.33,10,21,Sunday,January,True,True,False,Sunday,Low Value,2025-01-12
240,Ahmedabad,2025-04-10 19:37:00,2025-04-10 19:54:00,Delivered,UPI,2277.7,27.28,253.22,2051.76,17,19,Thursday,April,False,True,False,Thursday,High Value,2025-04-10
241,Kolkata,2025-01-11 23:36:00,2025-01-11 23:54:00,Delivered,UPI,2439.58,14.16,365.56,2088.18,18,23,Saturday,January,True,False,False,Saturday,High Value,2025-01-11
242,Pune,2025-04-27 09:09:00,2025-04-27 09:27:00,Delivered,Cash on Delivery,2359.34,61.27,214.83,2205.78,18,9,Sunday,April,True,True,False,Sunday,High Value,2025-04-27
243,Mumbai,2025-04-24 08:17:00,2025-04-24 08:32:00,Delivered,Cash on Delivery,1861.3,54.44,188.48,1727.26,15,8,Thursday,April,False,True,False,Thursday,High Value,2025-04-24
244,Chennai,2025-02-15 19:20:00,2025-02-15 19:55:00,Delivered,Wallet,476.59,19.53,53.64,442.48,35,19,Saturday,February,True,True,True,Saturday,Low Value,2025-02-15
245,Chennai,2025-03-11 21:48:00,,Cancelled,Cash on Delivery,1084.13,21.98,161.59,944.52,21,21,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-11
246,Chennai,2025-02-15 10:00:00,2025-02-15 10:26:00,Delivered,UPI,658.53,45.39,1.06,702.86,26,10,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-15
247,Delhi,2025-02-08 10:50:00,2025-02-08 11:03:00,Delivered,Cash on Delivery,604.85,47.98,38.83,614.0,13,10,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-08
248,Pune,2025-04-11 19:15:00,2025-04-11 19:40:00,Delivered,Wallet,1148.73,56.42,125.86,1079.29,25,19,Friday,April,False,True,False,Friday,Medium Value,2025-04-11
249,Ahmedabad,2025-02-11 10:37:00,2025-02-11 11:03:00,Delivered,Card,899.06,28.8,31.8,896.06,26,10,Tuesday,February,False,True,False,Tuesday,Medium Value,2025-02-11
250,Hyderabad,2025-01-19 13:05:00,2025-01-19 13:19:00,Delivered,Wallet,143.2,41.08,23.48,160.8,14,13,Sunday,January,True,True,False,Sunday,Low Value,2025-01-19
251,Ahmedabad,2025-02-03 13:08:00,,Cancelled,Card,807.46,61.4,181.19,687.67,12,13,Monday,February,False,True,False,Monday,Medium Value,2025-02-03
252,Mumbai,2025-01-05 14:55:00,2025-01-05 15:25:00,Delivered,Wallet,1936.46,18.73,71.45,1883.74,30,14,Sunday,January,True,True,False,Sunday,High Value,2025-01-05
253,Kolkata,2025-01-24 12:02:00,2025-01-24 12:23:00,Delivered,Cash on Delivery,918.82,25.74,221.55,723.01,21,12,Friday,January,False,False,False,Friday,Medium Value,2025-01-24
254,Kolkata,2025-01-05 21:54:00,2025-01-05 22:23:00,Delivered,Cash on Delivery,133.29,43.11,8.24,168.16,29,21,Sunday,January,True,True,False,Sunday,Low Value,2025-01-05
255,Ahmedabad,2025-01-17 14:47:00,2025-01-17 15:09:00,Delivered,Cash on Delivery,543.22,12.97,56.06,500.13,22,14,Friday,January,False,True,False,Friday,Medium Value,2025-01-17
256,Delhi,2025-02-24 13:18:00,2025-02-24 13:38:00,Delivered,UPI,1478.01,30.9,230.54,1278.37,20,13,Monday,February,False,True,False,Monday,Medium Value,2025-02-24
257,Ahmedabad,2025-01-16 09:49:00,2025-01-16 10:18:00,Delivered,Wallet,458.81,52.39,35.3,475.9,29,9,Thursday,January,False,True,False,Thursday,Low Value,2025-01-16
258,Pune,2025-03-19 21:40:00,2025-03-19 22:20:00,Delivered,Cash on Delivery,943.8,46.08,188.89,800.99,40,21,Wednesday,March,False,True,True,Wednesday,Medium Value,2025-03-19
259,Hyderabad,2025-04-04 23:55:00,2025-04-05 00:33:00,Delivered,UPI,1558.75,35.55,160.63,1433.67,38,23,Friday,April,False,False,True,Friday,Medium Value,2025-04-04
260,Hyderabad,2025-04-01 13:26:00,2025-04-01 14:03:00,Delivered,Cash on Delivery,2105.7,54.8,172.52,1987.98,37,13,Tuesday,April,False,True,True,Tuesday,High Value,2025-04-01
261,Pune,2025-04-10 13:39:00,2025-04-10 14:13:00,Delivered,Wallet,2220.13,68.14,16.38,2271.89,34,13,Thursday,April,False,True,True,Thursday,High Value,2025-04-10
262,Chennai,2025-04-07 10:13:00,2025-04-07 10:44:00,Delivered,UPI,1901.65,62.49,120.69,1843.45,31,10,Monday,April,False,True,True,Monday,High Value,2025-04-07
263,Bangalore,2025-02-10 10:00:00,2025-02-10 10:16:00,Delivered,UPI,2447.47,34.0,459.03,2022.44,16,10,Monday,February,False,True,False,Monday,High Value,2025-02-10
264,Bangalore,2025-04-09 21:00:00,2025-04-09 21:34:00,Delivered,Cash on Delivery,1669.03,10.37,154.32,1525.08,34,21,Wednesday,April,False,True,True,Wednesday,High Value,2025-04-09
265,Delhi,2025-02-08 21:41:00,2025-02-08 21:55:00,Delivered,Card,276.1,38.65,57.34,257.41,14,21,Saturday,February,True,True,False,Saturday,Low Value,2025-02-08
266,Chennai,2025-02-13 08:30:00,2025-02-13 08:47:00,Delivered,Card,209.85,56.38,33.6,232.63,17,8,Thursday,February,False,True,False,Thursday,Low Value,2025-02-13
267,Delhi,2025-04-06 09:40:00,2025-04-06 10:16:00,Delivered,Wallet,2167.89,66.09,396.9,1837.08,36,9,Sunday,April,True,True,True,Sunday,High Value,2025-04-06
268,Mumbai,2025-04-21 14:16:00,2025-04-21 14:43:00,Delivered,UPI,669.71,49.8,94.05,625.46,27,14,Monday,April,False,True,False,Monday,Medium Value,2025-04-21
269,Chennai,2025-01-25 20:22:00,2025-01-25 20:55:00,Delivered,Cash on Delivery,2018.69,42.68,19.77,2041.6,33,20,Saturday,January,True,True,True,Saturday,High Value,2025-01-25
270,Mumbai,2025-01-05 20:58:00,2025-01-05 21:11:00,Delivered,Cash on Delivery,868.38,68.77,165.17,771.98,13,20,Sunday,January,True,True,False,Sunday,Medium Value,2025-01-05
271,Mumbai,2025-02-14 09:41:00,2025-02-14 10:09:00,Delivered,Cash on Delivery,1124.45,26.66,212.22,938.89,28,9,Friday,February,False,True,False,Friday,Medium Value,2025-02-14
272,Bangalore,2025-03-12 08:00:00,2025-03-12 08:25:00,Delivered,UPI,581.2,69.48,122.16,528.52,25,8,Wednesday,March,False,True,False,Wednesday,Medium Value,2025-03-12
273,Ahmedabad,2025-02-21 10:13:00,2025-02-21 10:36:00,Delivered,Card,1658.21,19.12,339.75,1337.58,23,10,Friday,February,False,True,False,Friday,Medium Value,2025-02-21
